participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc
"69eae5f4f5ce43d5a34d388f","control-slope-6","23","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","14427","14427","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-6.png","slope = 1.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","control-slope-6","23","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":24,""keydown"":0,""keyup"":0,""mousemove"":21,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","bonus-intro","24","","DEFAULT","completed","","","","100.00","","","","","21553","21553","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","bonus-intro","24","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":26,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","control-axis-swap-correlation","25","axis_swap_correlation_response","DEFAULT","completed","","","","100.00","","","The correlation stayed the same","","125883","125883","","","","","","","","","What do you think happened to the correlation after the swap?","","","","axis_swap_correlation_response","Compare the plot before and after swapping the X and Y axes.","[""assets/imgs/control-axis-swap-original.png"",""assets/imgs/control-axis-swap-swapped.png""]","[""Original"",""After swap""]","[""The correlation stayed the same"",""The correlation sign changed"",""The correlation value changed but sign stayed the same"",""The correlation value did not change, but the sign changed.""]","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","control-axis-swap-correlation","25","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":46,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":18,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","control-axis-swap-slope","26","axis_swap_slope_response","DEFAULT","completed","","","","100.00","","","The slope changed","","6460","6460","","","","","","","","","What do you think happened to the slope after the swap?","","","","axis_swap_slope_response","Compare the plot before and after swapping the X and Y axes.","[""assets/imgs/control-axis-swap-original.png"",""assets/imgs/control-axis-swap-swapped.png""]","[""Original"",""After swap""]","[""The slope stayed the same"",""The slope changed"",""The slope became zero""]","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","control-axis-swap-slope","26","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":23,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","control-same-slope-different-r","27","same-slope-different-r_response","DEFAULT","completed","","","","100.00","","","{""rank1"":""C"",""rank2"":""B"",""rank3"":""A""}","","55881","55881","","","","","","","","","","","","","same-slope-different-r_response","These three plots have the same slope but different correlations. Rank them from strongest to weakest correlation.","[""assets/imgs/correlation-r+0.53-slope+0.85.png"",""assets/imgs/correlation-r+0.78-slope+0.85.png"",""assets/imgs/correlation-r+0.93-slope+0.85.png""]","[""A"",""B"",""C""]","","ranking","[""1st (strongest correlation)"",""2nd"",""3rd (weakest correlation)""]","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","control-same-slope-different-r","27","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":123,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":23,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","control-bonus-weak-r","28","bonus-weak-r_response","DEFAULT","completed","","","","100.00","","","C","","15168","15168","","","","","","","","","","","","","bonus-weak-r_response","A scatter plot can have weak correlation and a steep slope at the same time.","[""assets/imgs/bonus-weak-r-A.png"",""assets/imgs/bonus-weak-r-B.png"",""assets/imgs/bonus-weak-r-C.png""]","[""A"",""B"",""C""]","","two-constraint","","Which plot has a weak correlation (|r| < 0.35) AND a steep slope (|slope| > 0.50)?","[""A"",""B"",""C""]","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","control-bonus-weak-r","28","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","control-bonus-strong-r","29","bonus-strong-r_response","DEFAULT","completed","","","","100.00","","","C","","9965","9965","","","","","","","","","","","","","bonus-strong-r_response","Among these three positively related plots, only one has both a strong correlation and a nearly flat slope.","[""assets/imgs/bonus-strong-r-A.png"",""assets/imgs/bonus-strong-r-B.png"",""assets/imgs/bonus-strong-r-C.png""]","[""A"",""B"",""C""]","","two-constraint","","Which plot has a strong correlation (|r| > 0.80) AND a flat slope (|slope| < 0.30)?","[""A"",""B"",""C""]","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","control-bonus-strong-r","29","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","practice-solutions","30","practice_solutions_viewed","DEFAULT","completed","","","","100.00","","","true","","12031","12031","","","","","","","","","","","","","","","","","","","","","","Practice Solutions","Here are the correct answers for the practice questions. You can review the plots and compare them with your answers before continuing.","[{""title"":""Guess Correlation"",""items"":[{""id"":""Q1"",""imgSrc"":""assets/imgs/control-r-1.png"",""answer"":""r = 0.96""},{""id"":""Q2"",""imgSrc"":""assets/imgs/control-r-2.png"",""answer"":""r = -0.80""},{""id"":""Q3"",""imgSrc"":""assets/imgs/control-r-3.png"",""answer"":""r = 0.05""},{""id"":""Q4"",""imgSrc"":""assets/imgs/control-r-4.png"",""answer"":""r = -0.25""},{""id"":""Q5"",""imgSrc"":""assets/imgs/control-r-5.png"",""answer"":""r = 0.50""},{""id"":""Q6"",""imgSrc"":""assets/imgs/control-r-6.png"",""answer"":""r = -0.50""},{""id"":""Q7"",""imgSrc"":""assets/imgs/control-r-7.png"",""answer"":""r ≈ 0""},{""id"":""Q8"",""imgSrc"":""assets/imgs/control-r-8.png"",""answer"":""r ≈ 0""}]},{""title"":""Guess Slope"",""items"":[{""id"":""Q9"",""imgSrc"":""assets/imgs/control-slope-1.png"",""answer"":""slope = 0.05""},{""id"":""Q10"",""imgSrc"":""assets/imgs/control-slope-2.png"",""answer"":""slope = -0.15""},{""id"":""Q11"",""imgSrc"":""assets/imgs/control-slope-3.png"",""answer"":""slope = -0.60""},{""id"":""Q12"",""imgSrc"":""assets/imgs/control-slope-4.png"",""answer"":""slope = 0.60""},{""id"":""Q13"",""imgSrc"":""assets/imgs/control-slope-5.png"",""answer"":""slope = -3.0""},{""id"":""Q14"",""imgSrc"":""assets/imgs/control-slope-6.png"",""answer"":""slope = 1.50""}]},{""title"":""Comparing Correlation and Slope"",""items"":[{""id"":""Q15-Q16"",""imgSrcs"":[""assets/imgs/control-axis-swap-original.png"",""assets/imgs/control-axis-swap-swapped.png""],""imgLabels"":[""Original"",""After swap""],""answer"":""After swapping the x- and y-axes, the correlation stays the same; the slope changes.""},{""id"":""Q16"",""imgSrcs"":[""assets/imgs/correlation-r+0.53-slope+0.85.png"",""assets/imgs/correlation-r+0.78-slope+0.85.png"",""assets/imgs/correlation-r+0.93-slope+0.85.png""],""imgLabels"":[""A"",""B"",""C""],""answer"":""Strongest to weakest correlation: C, B, A.""},{""id"":""Q17"",""prompt"":""Which plot has a weak correlation (|r| < 0.35) AND a steep slope (|slope| > 0.50)?"",""imgSrcs"":[""assets/imgs/bonus-weak-r-A.png"",""assets/imgs/bonus-weak-r-B.png"",""assets/imgs/bonus-weak-r-C.png""],""imgLabels"":[""A"",""B"",""C""],""answer"":""B""},{""id"":""Q18"",""prompt"":""Which plot has a strong correlation (|r| > 0.80) AND a flat slope (|slope| < 0.30)?"",""imgSrcs"":[""assets/imgs/bonus-strong-r-A.png"",""assets/imgs/bonus-strong-r-B.png"",""assets/imgs/bonus-strong-r-C.png""],""imgLabels"":[""A"",""B"",""C""],""answer"":""C""}]}]","","","","","","",""
"69eae5f4f5ce43d5a34d388f","practice-solutions","30","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":16,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":21,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","assessment intro","31","additional-questions","DEFAULT","completed","","","","100.00","","","Its been a long time since I've looked at things like this and now that I'm getting into it again I am remembering why I didn't like math anymore. I feel like my memory isn't what it used to be and I hardly retained any of the information I received unfortunately ","","63766","63766","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","assessment intro","31","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":181,""keydown"":186,""keyup"":177,""mousemove"":25,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","assessment questions part one","32","q-motivation","DEFAULT","completed","","","","100.00","","You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?","No","","126110","126110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","assessment questions part one","32","q-slope","DEFAULT","completed","","","","100.00","","In your own words, please describe what a slope is:","a line usually used in math to help describe the direction of the correlation ","","126110","126110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","assessment questions part one","32","q-correlation","DEFAULT","completed","","","","100.00","","In your own words, please describe what a correlation is:","the way something causes something else","","126110","126110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","assessment questions part one","32","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":98,""keydown"":95,""keyup"":93,""mousemove"":37,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","assessment-guess-slope","33","break","DEFAULT","completed","","","","100.00","","","[]","","8082","8082","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","assessment-guess-slope","33","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":9,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-1","34","stat_guess","DEFAULT","completed","","","","100.00","","","0.03","","15222","15222","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-1","34","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0.01","","15222","15222","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-1","34","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","15222","15222","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-1","34","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":5,""keydown"":0,""keyup"":0,""mousemove"":38,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-6","35","stat_guess","DEFAULT","completed","","","","100.00","","","0","","13876","13876","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-6","35","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","13876","13876","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-6","35","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","13876","13876","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-6","35","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":37,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-3","36","stat_guess","DEFAULT","completed","","","","100.00","","","-0.29","","18423","18423","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-3","36","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-0.01","","18423","18423","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-3","36","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","18423","18423","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-3","36","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":29,""keydown"":0,""keyup"":0,""mousemove"":40,""mousedown"":24,""mouseup"":25,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-2","37","stat_guess","DEFAULT","completed","","","","100.00","","","0","","3354","3354","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-2","37","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","3354","3354","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-2","37","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","3354","3354","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-2","37","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":14,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-7","38","stat_guess","DEFAULT","completed","","","","100.00","","","0.22","","25174","25174","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-7","38","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0.01","","25174","25174","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-7","38","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","25174","25174","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-7","38","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":8,""keydown"":0,""keyup"":0,""mousemove"":43,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-5","39","stat_guess","DEFAULT","completed","","","","100.00","","","-0.16","","12731","12731","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-5.png","slope = -0.37","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-5","39","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-0.01","","12731","12731","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-5.png","slope = -0.37","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-5","39","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","12731","12731","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-5.png","slope = -0.37","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-5","39","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":7,""keydown"":0,""keyup"":0,""mousemove"":42,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-4","40","stat_guess","DEFAULT","completed","","","","100.00","","","-0.81","","17759","17759","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-4","40","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-0.01","","17759","17759","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-4","40","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","17759","17759","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-slope-4","40","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":24,""keydown"":0,""keyup"":0,""mousemove"":46,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","assessment-guess-correlation","41","break","DEFAULT","completed","","","","100.00","","","[]","","7513","7513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","assessment-guess-correlation","41","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-5","42","stat_guess","DEFAULT","completed","","","","100.00","","","0","","12278","12278","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-5.png","slope = 0.34, correlation = 0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-5","42","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","12278","12278","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-5.png","slope = 0.34, correlation = 0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-5","42","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","12278","12278","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-5.png","slope = 0.34, correlation = 0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-5","42","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":37,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":11,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-1","43","stat_guess","DEFAULT","completed","","","","100.00","","","0.41","","9257","9257","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-1.png","slope = 0.35, correlation = 0.71","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-1","43","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0.01","","9257","9257","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-1.png","slope = 0.35, correlation = 0.71","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-1","43","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","9257","9257","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-1.png","slope = 0.35, correlation = 0.71","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-1","43","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":14,""keydown"":0,""keyup"":0,""mousemove"":26,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-7","44","stat_guess","DEFAULT","completed","","","","100.00","","","0","","2768","2768","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-7.png","slope = 0.33, correlation = 0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-7","44","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","2768","2768","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-7.png","slope = 0.33, correlation = 0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-7","44","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","2768","2768","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-7.png","slope = 0.33, correlation = 0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-7","44","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-2","45","stat_guess","DEFAULT","completed","","","","100.00","","","0.23","","12947","12947","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-2.png","slope = 0.35, correlation = 0.57","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-2","45","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0.01","","12947","12947","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-2.png","slope = 0.35, correlation = 0.57","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-2","45","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","12947","12947","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-2.png","slope = 0.35, correlation = 0.57","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-2","45","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":9,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-9","46","stat_guess","DEFAULT","completed","","","","100.00","","","0.19","","14806","14806","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-9.png","slope = 0.47, correlation = 0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-9","46","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0.01","","14806","14806","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-9.png","slope = 0.47, correlation = 0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-9","46","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","14806","14806","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-9.png","slope = 0.47, correlation = 0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-9","46","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":17,""keydown"":0,""keyup"":0,""mousemove"":29,""mousedown"":19,""mouseup"":19,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-3","47","stat_guess","DEFAULT","completed","","","","100.00","","","0","","3461","3461","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-3.png","slope = 0.35, correlation = 0.30","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-3","47","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","3461","3461","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-3.png","slope = 0.35, correlation = 0.30","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
